uid,hist_ent,hist_energy,hist_skew,hist_kurt,p10,p25,p50,p75,p90,p95,p97,p99,iqr,range,max,mean,std,cv,skew,kurt,blob_vol_95,blob_ncomp_95,blob_largest_95,blob_mean_sz_95,blob_com_x_95,blob_com_y_95,blob_com_z_95,blob_spread_x_95,blob_spread_y_95,blob_spread_z_95,blob_spread_95,blob_elong_95,blob_evmax_95,blob_compact_95,blob_vol_97,blob_ncomp_97,blob_largest_97,blob_mean_sz_97,blob_com_x_97,blob_com_y_97,blob_com_z_97,blob_spread_x_97,blob_spread_y_97,blob_spread_z_97,blob_spread_97,blob_elong_97,blob_evmax_97,blob_compact_97,blob_vol_99,blob_ncomp_99,blob_largest_99,blob_mean_sz_99,blob_com_x_99,blob_com_y_99,blob_com_z_99,blob_spread_x_99,blob_spread_y_99,blob_spread_z_99,blob_spread_99,blob_elong_99,blob_evmax_99,blob_compact_99,mip_x_max,mip_x_mean,mip_x_std,mip_x_ent,mip_x_skew,mip_y_max,mip_y_mean,mip_y_std,mip_y_ent,mip_y_skew,mip_z_max,mip_z_mean,mip_z_std,mip_z_ent,mip_z_skew,asym_xy,asym_xz,asym_yz,skew_profile_x,skew_profile_y,gc_x,ge_x,gent_x,gh_x,gd_x,gc_y,ge_y,gent_y,gh_y,gd_y,gc_z,ge_z,gent_z,gh_z,gd_z
xaji0y6d,2.4594629345514147,0.10187080507090011,0.9058403327391922,-0.7957293398754217,27.580858,63.42075,89.284904,118.25888,137.7992,159.61426,192.33922,280.587,54.83813,346.3178,526.2933,91.466805,51.83897,0.5667517,1.7201741933822632,8.873259544372559,5120,3,0.75390625,1706.6666666666667,16.3302734375,25.3044921875,29.2603515625,10.2984990905948,5.33865430799293,13.903967167733237,18.107474046388614,3.14663771600505,16.257521413467263,1.6243654822329872,3072,3,0.4996744791666667,1024.0,16.013020833333332,25.764973958333332,30.1806640625,10.337870924400535,4.273689766240857,13.813215614066396,17.774727144694108,3.83677028881363,16.24351670464545,1.7564322469972804,1024,3,0.6201171875,341.3333333333333,12.2626953125,26.3134765625,36.1845703125,8.407140691715021,3.014025486332719,6.962519370690731,11.324356062478667,3.169075670598162,9.493682466446689,2.0855397148633696,526.2933,145.6345,70.2724,102.27665255074561,2.2698614597320557,526.2933,142.92828,82.00399,90.84667884591835,2.0042777061462402,526.2933,158.45607,88.287125,79.85147459990938,1.5105832815170288,0.2117201350774886,0.790137408518372,0.5789511698754888,-0.8418912887573242,-0.3479432165622711,1.4811872909698995,0.0435507048299236,3.7021793647665153,0.7431885625097695,0.6400501672240801,3.081959706959707,0.035921734324893664,4.155769255272773,0.7101756239637976,0.8063186813186813,0.29153439153439153,0.0617678676408835,3.2383879091611396,0.8662962962962963,0.27142857142857146
pbhsahxt,2.105847886255445,0.15106097349098724,1.5183592069780047,0.7261372824144137,0.0,32.64356,54.66455,69.904205,82.33042,103.173386,133.9817,242.33731,37.260647,309.0694,491.57532,53.787064,43.182472,0.80284125,3.0261592864990234,18.355091094970703,5120,3,0.9845703125,1706.6666666666667,11.89296875,22.9818359375,30.244140625,7.645072796352133,4.733716141081285,4.9495269703502585,10.264162108817336,1.7724907791102507,7.902488182065414,1.439820022496783,3072,1,1.0,3072.0,11.319661458333334,24.050455729166668,30.960286458333332,7.298287747962272,3.8143429358009038,3.3506623911710784,8.890509239833158,2.280786397355255,7.361842913161825,1.4941634241237869,1024,2,0.544921875,512.0,10.80078125,25.0556640625,30.7705078125,7.402976556065029,2.6907369946997783,2.3838382701803544,8.229630147380313,3.3906820322692433,7.4509830583636205,1.9068901303502666,491.57532,84.30904,68.96247,79.5645840922743,2.858234405517578,491.57532,91.36769,86.45289,70.49905517536023,2.274467706680298,491.57532,106.868126,83.59267,68.64781320927868,2.260206937789917,0.27572203024812725,0.439029534279234,0.5515660263810325,-0.5964958071708679,0.17487049102783203,1.6341973244147159,0.08010143552644824,3.237089747956782,0.7970549778158919,0.5614548494983278,2.48489010989011,0.05035634199439145,3.839750072164285,0.7362762711325821,0.7696886446886447,0.7814814814814814,0.06726029506452787,3.5261627801396487,0.8028353563647681,0.4566137566137566
hv3a3zmf,2.2703880811339827,0.13134778012814524,1.5697453205757124,1.322637031494982,0.0,29.299742,83.38546,106.992645,124.78386,149.0845,185.43292,296.17465,77.6929,371.5115,562.9979,76.41792,59.15011,0.7740345,1.696169137954712,8.294146537780762,5120,3,0.8673828125,1706.6666666666667,14.02265625,27.41796875,29.8216796875,8.753608317107634,5.735129324960636,8.82253632345313,13.68775051357999,2.7579913395960705,11.690362137217521,1.4935822637101828,3072,2,0.8968098958333334,1536.0,13.33984375,28.433919270833332,30.423177083333332,8.628645122048571,5.09360894526001,7.956094317008911,12.794444322073034,3.1509939078114164,11.035744520232994,1.5859576664937605,1024,3,0.56640625,341.3333333333333,10.7607421875,30.5419921875,32.79296875,6.988857051525501,3.0618931694605163,2.629109390368426,8.070410699237685,2.837601120164926,7.1764719045567125,1.892791127538091,562.9979,123.61761,86.254875,87.01323733473527,1.9129276275634766,562.9979,123.15844,104.340515,74.10391237953009,1.7142620086669922,562.9979,144.6182,98.55644,73.64447713917616,1.698386788368225,0.6934892490278964,0.5948422300160441,0.051153031755539,-0.984870970249176,-0.07070696353912354,1.379598662207358,0.058106260696189085,3.418694913041014,0.7949844720764635,0.5158862876254181,1.8447802197802199,0.05801412034241705,3.545675084505029,0.7923786986707955,0.5535714285714285,0.3153439153439153,0.05396125528400661,3.286155147033573,0.8486772486772487,0.30476190476190473
8mdd4v30,2.1702861838205445,0.13580590749622254,1.258707945430146,-0.014854726486204672,10.587505,48.997406,75.395905,100.88857,121.81533,142.6584,179.69203,329.32248,51.891167,433.40637,685.6437,78.298584,58.30408,0.7446377,3.2935516834259033,21.36551856994629,5120,5,0.8634765625,1024.0,15.8189453125,24.2322265625,31.860546875,9.49715379140689,4.90855603881319,9.468661617458284,14.280945534163045,2.3548990115988166,11.488434627516144,1.6217928413045226,3072,3,0.6194661458333334,1024.0,15.402669270833334,24.8720703125,33.206380208333336,9.550116200208938,4.179591553914826,8.911222203937102,13.714356935816967,2.6951976175591987,11.196143255070842,1.6686583378589523,1024,2,0.6904296875,512.0,13.7568359375,26.0537109375,36.1171875,8.440419179531814,2.9761496430275263,2.5448971422915605,9.304549644595655,3.4463668684228477,8.455847076603796,1.957934990436027,685.6437,132.51176,97.62565,86.4720603433134,2.991753101348877,685.6437,137.93051,110.87913,78.08229307449781,2.566035032272339,685.6437,152.95914,111.03189,71.47237648550083,2.4039454460144043,0.15812927834562848,0.5810527141484548,0.48981273161515637,-1.1801064014434814,0.642326831817627,1.8578595317725752,0.05304899064328139,3.530047135787462,0.7663640818136195,0.6505016722408027,2.3713369963369964,0.043217552060271835,3.933252497271644,0.7394003378493408,0.7275641025641026,0.28465608465608466,0.0684461521234008,3.0277830181852448,0.8684656084656085,0.2666666666666666
t9nt3w5u,2.6439121311047753,0.08068240048661421,0.37849474615846257,-1.5575888249068899,10.921293,46.08953,77.50674,111.77748,129.35977,148.30095,173.8,231.76332,65.68795,278.9524,442.40576,79.3281,49.124725,0.6192601,0.9656579494476318,3.512514591217041,5120,4,0.9748046875,1280.0,10.4744140625,23.87421875,29.7203125,6.909807458229371,5.622447283180914,5.434975841928256,10.435339714848503,1.6586022096774058,7.4199078677821975,1.4459192318549998,3072,2,0.9866536458333334,1536.0,9.767252604166666,24.8974609375,29.750651041666668,6.7009839143640795,4.790490124871875,4.5170034191535375,9.394429250662641,1.8209245130152547,6.970025014555683,1.5786228160320768,1024,1,1.0,1024.0,9.1884765625,27.6396484375,29.6748046875,5.762268164350578,2.33268853769718,2.264430711288828,6.616102830066959,2.5859345701466103,5.776766842032518,1.809187279148747,442.40576,124.40359,53.488827,103.73658770979193,1.8410999774932861,442.40576,117.63324,73.28099,87.15807300982902,1.4208688735961914,442.40576,131.68878,75.568695,77.42056353063938,1.0697612762451172,0.10913323582139875,0.6208702344631991,0.6438165173213015,-0.3291560411453247,-0.5352846384048462,1.43938127090301,0.03368181004686748,3.81004464252866,0.7363788214733618,0.6283444816053512,1.4867216117216118,0.022746179339585934,4.280241790318982,0.7236166877883307,0.6698717948717949,0.9862433862433861,0.02283264746227709,4.300092779570718,0.7428245828245829,0.5904761904761905
zbikcidk,2.5893439616718976,0.08911558323937799,0.9414486295254166,0.05202113488600357,0.0,55.152885,107.43396,145.63058,167.97989,183.83267,204.9324,284.05887,90.4777,347.6204,600.0037,100.701866,65.561195,0.6510425,0.5809166431427002,2.5898051261901855,5120,11,0.8822265625,465.45454545454544,14.18046875,21.0314453125,32.5146484375,8.870787368113016,5.693471063843371,8.365303404436615,13.456774588785162,1.8660886777620058,10.55062277701554,1.6737495913691816,3072,2,0.9173177083333334,1536.0,12.595377604166666,22.0537109375,32.980143229166664,8.732162890007459,3.945104169223698,8.271039081003389,12.657985745099218,2.686313981621215,10.519639092399713,1.6981757877270878,1024,3,0.578125,341.3333333333333,9.40625,23.384765625,34.76171875,8.333444009681712,2.79340782715635,6.540876531161434,10.95593365018321,3.4234523854874777,9.223507042688334,2.0237154150157632,600.0037,150.59982,85.36361,93.57852795476367,1.1608494520187378,600.0037,151.17949,93.72387,83.914062586643,0.9534879326820374,600.0037,175.50197,87.94772,80.88686145294695,1.2956597805023193,0.34491263813934514,0.6566464892730033,0.8552836482120122,-1.3526673316955566,-0.6919487118721008,2.8883779264214047,0.03363654349503921,3.9096181708554862,0.7586154623594742,0.6768394648829432,5.533882783882784,0.02970760542875928,4.203109246406863,0.7293726714595035,0.8901098901098901,0.42804232804232806,0.03230228717001204,3.7249142133584123,0.8113756613756614,0.38571428571428573
wnnhj7xv,2.4263243534366996,0.10210216028781065,0.7894412497641359,-1.0617086471523256,13.002004,44.875755,68.38455,88.98349,103.13354,113.77173,128.17694,196.91399,44.107735,261.09293,484.72382,67.04353,39.8781,0.59480906,1.7714576721191406,11.992292404174805,5120,19,0.8392578125,269.4736842105263,15.033984375,25.291015625,31.0455078125,8.632221690402528,6.480415006464159,10.155340311949248,14.820322763683764,1.7456578253693993,11.182995845641575,1.782729805013307,3072,6,0.6461588541666666,512.0,14.5859375,25.9072265625,32.068033854166664,8.485306549918732,4.813533424293887,9.173224115081926,13.390988460095421,2.3229692016687755,10.787738068304845,1.7655172413782958,1024,3,0.7890625,341.3333333333333,13.322265625,27.7265625,35.3466796875,6.628511182154207,3.0515488990992345,2.730386146092692,7.7912848543941715,2.463554854494911,6.689221019852812,1.8652094717634513,484.72382,104.775215,58.788357,92.93866915373094,2.385064125061035,484.72382,104.27517,67.41117,83.13526444555052,2.2474937438964844,484.72382,120.48295,66.43631,76.58424920321663,2.425722360610962,0.12561918971270056,0.4667849971858589,0.6120632554265242,-1.952730655670166,-0.42065855860710144,1.9832775919732442,0.04012215677117705,3.7527825398753643,0.7297403045837693,0.6923076923076923,3.11492673992674,0.02727870610768962,4.151381253352671,0.6923477298256209,0.8456959706959708,0.35714285714285715,0.04719744687998657,3.3625446985946073,0.8233333333333334,0.353968253968254
g0fn9xuy,2.216152809251194,0.130054740037646,1.1843312988711057,-0.32038366914955807,3.0874002,30.268936,48.602272,64.3071,76.15758,89.05573,110.717186,190.384,34.038162,252.49461,445.29776,48.6126,35.90992,0.73869574,2.8089780807495117,18.388280868530273,5120,10,0.7990234375,512.0,15.51171875,24.0166015625,31.3017578125,9.645445987402471,5.239416207997086,11.012801359558576,15.548887557687728,2.5676591943950475,13.433668052227382,1.621279290689797,3072,2,0.8704427083333334,1536.0,14.512369791666666,24.581380208333332,32.735026041666664,9.495570683916483,3.9020250046215263,9.842911855818132,14.222326657454852,3.234570260834135,12.585567002653907,1.6392742796149204,1024,2,0.634765625,512.0,11.2314453125,25.1494140625,36.501953125,7.396165831349496,2.9007238537005287,2.1682177151528705,8.235207097611557,3.4821061580231074,7.41122088625612,1.9284369114841273,445.29776,80.414566,58.520115,83.51864916590337,2.7460904121398926,445.29776,81.603325,67.79246,74.4246703524012,2.450380325317383,445.29776,95.66047,70.78539,70.1032366384453,2.297149181365967,0.22877534799450586,0.7267410850815371,0.5797120638201201,-0.9611573815345764,0.08673346787691116,1.254180602006689,0.0623460238140513,3.353726176454834,0.7890658110705328,0.5426421404682273,2.9876373626373622,0.042743323907472264,3.8708267288704215,0.7314386098317012,0.799908424908425,0.2767195767195767,0.06581380700428319,3.0189088048566184,0.8629100529100528,0.2746031746031746
41ibljh7,2.285252815565692,0.12690653253860937,1.4016110723057857,0.6006182330095773,0.0,47.12572,106.857635,136.62794,155.18948,177.87788,216.62053,362.81036,89.50223,444.7946,629.09906,98.06688,70.27315,0.7165839,1.4262261390686035,6.891096115112305,5120,5,0.975390625,1024.0,12.45625,24.1044921875,29.79296875,7.780035045711554,5.9649218201290335,4.394122203185004,10.74325591100179,1.9768635900844507,7.806131016624536,1.5121086828111305,3072,1,1.0,3072.0,12.2705078125,25.666015625,30.680338541666668,8.030544878413282,4.5167271590082265,3.256108664554907,9.772037602696884,2.4877583221825192,8.05450957577053,1.593360995849796,1024,2,0.58984375,512.0,12.267578125,26.759765625,30.7275390625,8.228350119982832,3.1273276243573136,2.2441293634807735,9.084164263548214,3.6933320743612064,8.274533836030312,1.9541984732787134,629.09906,151.73012,96.53507,91.27446030108649,1.8324439525604248,629.09906,148.73343,114.24927,78.07071696597306,1.5838884115219116,629.09906,177.17746,114.40899,75.74377274357275,1.6588878631591797,0.3319105634698416,0.4068703834057212,0.6606271191357256,-1.176164984703064,-0.3072998821735382,1.9025919732441472,0.04935443605216944,3.6095243739730787,0.754610433514276,0.6709866220735786,1.8493589743589745,0.04898449764521194,3.7805934883117094,0.7591003769290185,0.6543040293040293,0.71005291005291,0.04112230900590689,3.7805450445910567,0.7835729847494554,0.47830687830687835
5lxo6qji,2.5426323732263376,0.09129116452358481,0.735320670734316,-0.884900318721435,10.430681,50.764465,93.28915,119.000496,137.37186,152.49373,172.75534,255.62376,68.23603,315.277,524.9191,87.47486,52.919697,0.60497034,1.0076454877853394,5.2219648361206055,5120,11,0.9517578125,465.45454545454544,12.0328125,23.03828125,29.3263671875,7.559122276418325,6.197758177026467,6.137226961048723,11.542014156210584,1.6641908823121798,7.775391111893483,1.5955126207536319,3072,4,0.9619140625,768.0,11.324869791666666,23.912109375,29.908854166666668,7.510751407269169,4.422667020178033,5.395445585126956,10.250961093245463,2.1303731822222085,7.822666026411618,1.5778120184891742,1024,3,0.5087890625,341.3333333333333,10.4814453125,25.5712890625,30.8037109375,6.522321009316529,2.539684231271256,2.911042067102925,7.580556263202756,2.8361870226394945,6.537116523455554,1.8450450450417206,524.9191,131.55496,66.89792,98.05707002126508,1.9506831169128418,524.9191,132.06808,81.057976,86.54408001431392,1.614001989364624,524.9191,151.69511,80.25249,80.06688107464777,1.5058035850524902,0.08415857424722024,0.43099034044510065,0.8777394309252537,-0.980394721031189,-0.8191794157028198,1.269648829431438,0.037405464564154764,3.7552403150150093,0.7634605006074071,0.5656354515050166,2.2403846153846154,0.026469352533912974,4.245551671835423,0.7193289895539132,0.7632783882783882,0.5777777777777777,0.03192379832591473,3.9057726627891887,0.7733333333333333,0.47407407407407404
ujv6oh9s,2.5379663839854607,0.09238994853354,0.7725265978164103,-0.8999178829927215,11.391753,54.728203,92.93082,118.05,136.00647,152.72787,172.93565,248.09206,63.3218,311.48694,538.4094,87.569046,52.21141,0.59623134,1.1012177467346191,6.3368940353393555,5120,6,0.90703125,853.3333333333334,13.758203125,20.1810546875,25.622265625,8.606418565305793,4.9869588190233,8.149499861460416,12.859025887516436,2.1426996444190576,10.237221451213506,1.6105693614339067,3072,3,0.8870442708333334,1024.0,12.736328125,21.763346354166668,26.513997395833332,8.582861013904434,3.9415881885030966,8.424090387963354,12.655706993144411,2.78841121730795,10.473549746173907,1.6569579288016953,1024,2,0.9658203125,512.0,10.6904296875,23.810546875,29.044921875,7.073475032409364,2.4743303414111333,5.593656912087698,9.351222236835829,3.230332626160026,7.489652212542839,1.9033457249035255,538.4094,134.08417,67.37494,98.97813676413419,2.3696000576019287,538.4094,136.3419,84.525185,86.86216170491322,1.7470247745513916,538.4094,145.91785,81.03418,77.27467918305959,1.75139319896698,0.0020856424452442546,0.2675107294633426,0.8765935815763263,-1.3172709941864014,-0.7222484350204468,1.9903846153846154,0.0396450228465006,3.7167608675546826,0.7655353089823265,0.6074414715719063,4.367216117216117,0.024010997396986408,4.306178279864865,0.6845645837485472,0.9725274725274725,1.0507936507936506,0.03645908569188993,3.993782245172403,0.7650889079124373,0.5544973544973544
dbdw2pcn,2.5546469290027147,0.09443819055950672,0.932171894009113,-0.6061139331165659,0.0,50.789345,85.236664,107.731186,121.79838,143.22086,165.51434,228.52565,56.94184,267.20245,424.71524,78.97197,48.068012,0.60867184,0.6114335656166077,2.924808979034424,5120,3,0.882421875,1706.6666666666667,13.5650390625,23.801171875,30.6056640625,9.57128213957509,4.844326436844341,9.06261676371102,14.043075269610787,2.574191824414114,11.973567895858256,1.571516267648382,3072,3,0.8518880208333334,1024.0,13.627278645833334,25.102213541666668,30.679036458333332,9.805103270558389,3.7353840577063324,9.543989606723917,14.18382465409579,3.430716824378242,12.662289161568461,1.682365826943219,1024,2,0.8759765625,512.0,13.0654296875,26.4482421875,31.298828125,9.127922060551002,2.3253983269206193,9.440115458865373,13.33574963768621,5.421748953201234,12.38770258028597,2.1377870563629693,424.71524,116.36571,64.32261,95.09983208692407,0.9695898294448853,424.71524,117.2909,74.10017,84.4763589935411,0.9492349028587341,424.71524,137.22153,64.38744,82.79076269508694,1.2553989887237549,0.06518087248609213,0.5592309256965223,0.588607046396719,-1.6948069334030151,-0.16721823811531067,2.097408026755853,0.044278902081632196,3.738787234229231,0.7570118053814664,0.6425585284280936,7.279761904761905,0.02794308675146587,4.302919547512059,0.707320866101005,0.9739010989010989,0.40264550264550264,0.040276727975140675,3.599257823022341,0.8228042328042328,0.36243386243386244
